video,dataset,prompt,release_date,split
cath2_2cy1A01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
cath2_2cy1A01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
cath2_2cy1A01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-04,train
cath2_2czlA02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-13,train
cath2_2czlA02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-01-13,train
cath2_2d0sA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-23,train
cath2_2d0sA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-23,train
cath2_2d0sA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-05-23,train
cath2_2d1pC00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-28,train
cath2_2d1pC00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-28,train
cath2_2d1pC00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-02-28,train
cath2_2d4pA00_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-04-21,train
cath2_2d4pA00_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-04-21,train
cath2_2d4pA00_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-04-21,train
cath2_2d5vB02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-05,train
cath2_2d5vB02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-05,train
cath2_2d5vB02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-05,train
cath2_2d6fD02_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-07-11,train
cath2_2d6fD02_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-07-11,train
cath2_2d6fD02_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-07-11,train
cath2_2d85A01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-02,train
cath2_2d85A01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-02,train
cath2_2d85A01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-02,train
cath2_2d9xA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-13,train
cath2_2d9xA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-13,train
cath2_2d9xA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-06-13,train
cath2_2daoA01_run001.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-12,train
cath2_2daoA01_run002.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-12,train
cath2_2daoA01_run003.mp4,cath2,"Simulations were performed on proteins only, using the all-atom ff99SB-ILDN force field in explicit TIP3P water within a periodic triclinic box, with Na⁺/Cl⁻ ions added to neutralise the system at 100 mM, and a production run length of 500 ns. Keep the same chain connectivity and backbone topology as the input frame.",2006-12-12,train
